Time(s),Current(A),Voltage(V),Cycle
83743,10.40550359129387,51.35264716270578,350
83753,8.187855145118302,53.535744642589364,350
83769,10.602472673003499,53.30660352342838,350
83774,9.17138423339941,52.93019297079551,350
83791,-23.669601470348383,43.01759309289417,350
83807,-25.050122929853444,44.57274512028151,350
83815,-24.44450216533631,46.21859200226257,350
83822,-27.75627698011292,44.469954139000464,350
83829,-21.185362338357905,46.538080247888004,350
83835,-5.697329209258051,42.18657066131531,350
83854,-6.430394124704314,45.773548617099834,350
83864,-7.883358802987274,45.442514661771035,350
83873,-27.717997018684166,44.49605044763179,350
83881,-16.94764986738652,47.11620908912066,350
83898,8.887103927885079,52.01856052344723,351
83912,8.017990520017955,51.856913154452585,351
83924,8.622658778091466,51.509492263070804,351
83940,8.137705878722572,53.552677441557975,351
83950,11.318162052484231,52.127741403248585,351
83959,8.506374684907852,51.81062067319583,351
83974,8.64135642112731,51.79109606676865,351
83982,10.885708921287572,52.932419631990456,351
83993,11.885649187986328,52.6285712517844,351
83999,8.381830606104991,51.834814815815236,351
84016,-11.070039035515538,44.26462531496896,351
84025,-20.65687683619608,,351
84040,-19.75881262279709,45.07001220630202,351
84052,-23.91778224843626,,351
84068,-21.831669505485547,43.54932177702105,351
84080,-23.14007546133442,45.200467802967424,351
84089,,45.82222855070045,351
84097,-25.828872796491854,47.03020433490909,351
84112,-23.306872069147136,44.396372470504005,351
84128,-14.352233960648379,44.63512182613809,351
84133,10.838599329672164,53.47131130991546,352
84146,11.150182842526242,53.34218974656066,352
84151,8.69285982039241,51.29954071505671,352
84158,11.16310377682955,52.963236290455356,352
84177,11.981279761536246,53.30610235464706,352
84190,8.684202851237517,53.425400437862194,352
84202,10.763141907237838,51.341990501238996,352
84210,10.463221215279358,53.18263005923265,352
84218,10.978289834256175,51.75076401497745,352
84234,8.938535257443803,53.22106037121389,352
84247,-26.63261574216535,43.09388647807935,352
84264,-19.462474359384178,47.0441357247713,352
84280,-7.057547575264181,41.78705338591571,352
84293,-20.315097665322483,42.00175414292091,352
84301,-8.110923955071204,46.579994043313796,352
84320,-19.784850014858584,44.98009788648418,352
84339,-13.065903844955997,46.782201327581234,352
84350,-10.297794890344672,43.21939634856445,352
84356,-26.982843571060155,42.563307998123484,352
84375,-18.328138210390133,46.84487480517739,352
84393,10.43719540681324,51.487273171261535,353
84402,9.886248732635876,53.01704195994879,353
84413,9.705958108762196,53.71093568864548,353
84421,8.675565299510614,52.00645546944431,353
84428,10.084157470426668,51.96788232330301,353
84445,8.998489032265772,53.127420963622605,353
84452,11.5088899245159,52.156213977078835,353
84459,11.249537788703556,52.33586641915587,353
84477,8.430284047448701,51.8559292398705,353
84492,8.280382533262364,51.81792962025025,353
84510,-13.370843820087135,41.31651413313989,353
84516,-17.178344198076797,46.66711170761737,353
84524,-25.462263054501417,43.723943411662674,353
84538,-29.321525862682066,41.83466218860345,353
84545,-29.8584748835778,45.77906623798361,353
84562,-6.560389792537869,44.17082144368227,353
84581,-11.272371988362384,46.472150608634614,353
84594,-22.465425752400748,45.11989428500214,353
84599,-5.653241513347055,41.63351583506377,353
84616,,44.41073546830646,353
84626,8.064956595793891,51.540054506394036,354
84631,8.185451961628903,52.508619331624864,354
84648,11.80558005990553,51.96670668177707,354
84656,10.823795033961831,52.539778147746155,354
84668,9.505306653110285,52.21496714843473,354
84684,,52.87966912534183,354
84695,11.04720838427148,52.08385078798621,354
84709,11.913841957396672,53.86556727276316,354
84717,10.095998044683203,51.882437458179915,354
84734,11.46868964092026,52.42778801071987,354
84744,-12.269064999917362,42.20082496004984,354
84750,-15.54276323450932,42.459765697826334,354
84756,-29.858842917242832,44.81126005908478,354
84761,-25.310144791482713,46.29431911004413,354
84779,-21.66857915529483,45.157754924014135,354
84789,-11.588545104598538,41.40112021827037,354
84807,-9.682607473941903,42.416961635458534,354
84821,-10.557688513352527,41.9000116941235,354
84827,-6.915061322971656,45.74157951504562,354
84842,-16.765170670146794,41.33204476248755,354
84856,9.619106951711514,53.7190698131455,355
84864,10.884587672491305,52.985088964362696,355
84870,9.659018373652156,53.8235533409864,355
84882,10.574159438235519,52.639500825070726,355
84901,9.527809698250719,52.16075129009971,355
84920,11.993712735740496,53.285985528701914,355
84936,8.267677064283541,52.30452237500887,355
84946,11.740513212772342,53.17431980529782,355
84965,9.210339363705504,53.508610489240866,355
84984,9.797639053156571,52.41033935936041,355
84993,-22.09780506868036,46.85059988532722,355
85001,-23.4245076140577,46.09267682674907,355
85008,-6.722190765787541,43.77537823449675,355
85026,-14.132856519472817,45.899994213356976,355
85031,-27.982047307823553,45.80108222772263,355
85041,-25.07058550066597,43.57128119843956,355
85051,-12.854659627419206,45.006660931053624,355
85070,-14.460705987806772,41.31076285298459,355
85089,-8.161087349941681,46.98526409319685,355
85106,-28.315179487464288,44.73329807567621,355
85119,9.005428688099432,51.514803577675096,356
85138,10.045192322470376,,356
85149,9.968823461067135,51.40714888452267,356
85167,9.054202009811565,51.59189525226307,356
85180,11.010406745676416,53.760798832927414,356
85192,9.956061646811271,52.6759559901705,356
85199,9.409616294541788,51.7112246721455,356
85204,8.413451631145925,53.6926729578265,356
85210,8.469959942966483,52.63146376591539,356
85218,8.019242357859495,51.42380207074473,356
85224,-27.149120316465833,43.52011298796707,356
85240,-29.659765526890258,42.49748679681308,356
85254,-13.654194503949853,42.08166261416323,356
85263,-11.285500172819546,42.228812016482415,356
85281,-27.824983032686244,42.21802776803605,356
85298,-6.327533435077601,42.008009819026086,356
85316,-28.67206196110312,44.9407418218946,356
85327,-18.30548650506772,46.093976409000334,356
85345,-12.067250507568748,46.84122600591763,356
85360,-18.85296465523531,46.052345886216635,356
85365,10.98829610805897,53.64157337825501,357
85384,9.22043770696515,51.76562896440237,357
85399,11.106733175674899,52.51480772284418,357
85408,11.012480055823886,53.48254994930802,357
85427,8.556708068473377,51.76273867959453,357
85443,9.107997996369908,52.02072271674335,357
85462,11.096248046025346,53.67287826077539,357
85468,10.38697875164301,52.715570399274895,357
85479,8.443046501493779,53.16880500889984,357
85495,10.94797199351615,53.15497194399967,357
85508,,44.708000231445,357
85524,-8.769383463296773,43.93344065591978,357
85531,-17.26145081614164,44.0548763171539,357
85539,,42.52959838680762,357
85550,-18.84650496726064,43.90649928287092,357
85566,-7.845327253503374,42.30496273823502,357
85579,-27.608931398187615,46.873664681360495,357
85593,-14.492739887028634,46.20279851893761,357
85603,-20.15611763909051,43.9541848579023,357
85608,-9.508075318730302,45.588409485158465,357
85619,10.03502206701853,51.49324307874254,358
85626,10.674367000177837,52.36167035287772,358
85643,8.481375213271056,53.394831897917555,358
85649,,51.36246741024846,358
85663,,53.34566309895144,358
85670,8.09272325543221,52.92917708319122,358
85677,9.05828170732176,52.771043576832405,358
85688,9.291475950864056,53.67567991507873,358
85703,9.336235921984276,52.587424752148046,358
85719,8.542674723193777,52.00496316768992,358
85730,-22.06278691817744,47.193737031760634,358
85742,-13.522387175279956,41.67741608624187,358
85757,-7.2868129506983905,42.67587698829444,358
85763,-28.58974793012398,42.33075906210842,358
85776,-15.136649724275355,42.892314874867466,358
85785,,45.25031199332046,358
85799,-14.18656064535014,41.56333365028264,358
85804,-21.267875733752362,42.94987293867163,358
85817,-16.504768809833365,44.54433565144935,358
85824,-17.80090680468939,44.18360569581005,358
85833,11.368531476960026,52.41057983257005,359
85846,9.209211071153486,51.848928899825495,359
85858,10.075766135588037,53.625323508144064,359
85873,11.626515855113434,53.4460702682062,359
85880,8.805105425762598,51.61829842430673,359
85895,8.063950131568367,53.82986364186709,359
85914,8.788287087290716,52.768753161084575,359
85925,10.698643163894316,53.803195228358035,359
85933,11.914626599277936,53.422997214370795,359
85949,10.006832518390022,53.40084359195636,359
85959,-27.145851283683314,41.3692510578164,359
85968,-27.164984148734774,42.394004141149395,359
85975,-19.80777972159339,45.813013958241925,359
85986,-23.76555134961064,41.59335718666189,359
86001,-20.693800905277474,41.73860586171898,359
86015,-19.569215337053365,43.722089006941715,359
86020,-16.160398171140788,46.24992185137613,359
86031,-25.59605138248816,44.40900130869662,359
86042,-10.721672775846244,46.46657918168262,359
86047,-24.890369484538653,46.43803071151247,359
86065,11.339902749591475,53.34193091762416,360
86081,10.118577109654176,51.701359792333605,360
86094,8.697660791199148,53.74842284812062,360
86113,11.979492448829262,52.60901104644709,360
86121,10.186261934312563,52.24208575006272,360
86126,11.726415385533123,51.36566963471995,360
86133,11.386824740946219,53.82551654742833,360
86146,10.711138462621161,53.17298721734587,360
86153,8.423916703092253,51.64437489674165,360
86163,10.32332997684226,51.50687560991492,360
86176,-15.820452817981918,44.11525831054463,360
86188,-25.297476271065072,45.284825424661896,360
86205,-19.41638815788858,46.313160532513045,360
86220,-15.676560159558015,44.9669813370221,360
86232,-14.10254868922922,43.049279477539166,360
86237,-8.970179494532733,46.91013064807863,360
86255,-7.279508300564757,46.67413121367853,360
86270,-20.400486208810506,46.40008581074886,360
86280,-5.512172531140465,41.95576452546316,360
86292,-22.99191638327622,44.26741700679612,360
86301,9.822521003516618,51.454281298002456,361
86318,8.12543856018232,53.23567868268188,361
86330,8.667478910548734,51.422411110489065,361
86347,10.259068176790581,51.84840553360513,361
86366,11.478962177555474,53.757167544221375,361
86373,8.588169319840151,52.427709240626264,361
86381,10.480333064587551,51.69828111039267,361
86395,8.894563130218662,53.19298052582716,361
86414,9.96963368932696,53.68804120363709,361
86432,9.499709927950061,52.25993836614125,361
86447,-8.666579894058692,41.900889129623394,361
86458,-13.737067293994038,45.102125431519624,361
86463,-20.121208098312664,42.71980846033401,361
86474,-24.760287062043652,44.93405771590154,361
86492,-5.794370948317834,41.3388192710937,361
86509,-14.92462390751456,47.005749776353056,361
86526,-15.809645659111256,43.08127007053793,361
86533,-25.311809766603346,42.49475585621846,361
86548,-23.356588048954283,42.81078559816929,361
86557,-7.392944168844657,46.1752418306655,361
86575,8.504217353440618,52.37568197746925,362
86592,8.502468654022826,51.87163909934658,362
86602,9.587622929167225,52.601146459806365,362
86614,8.19446307254015,52.49418274859334,362
86622,9.229373327865517,51.73478904741833,362
86640,11.486133714245117,52.679517913693005,362
86656,9.97076656548818,53.73957939643316,362
86664,11.641262922801346,51.295431377129994,362
86682,9.884913617863216,52.12241997578245,362
86688,11.39692931063079,52.319805270742236,362
86701,-15.141379537623491,42.50973794815909,362
86720,-16.357557313368257,42.37635067044893,362
86727,-8.420336543288744,47.144901231621255,362
86738,-25.515293669202375,41.90193616593194,362
86753,-5.875489574560593,41.98332900251529,362
86762,-24.34771972819802,41.49624814356307,362
86775,-29.04271964030161,47.15515507250074,362
86792,-22.972226934292223,41.37314455740235,362
86801,-19.93439403193028,43.04874712360384,362
86812,-22.363347926729585,,362
86817,,51.58853532493668,363
86823,9.25226442876285,52.55494226427249,363
86836,10.6512913720123,52.13907056315151,363
86843,11.965391403275094,53.1534747317543,363
86855,10.68204748836774,53.21906065494505,363
86860,11.567316012902907,52.3758557817898,363
86876,10.519040296803086,53.125864378465735,363
86881,,53.758558856081166,363
86889,10.02690425461819,53.672094119184216,363
86901,8.328058513896353,53.358236320258655,363
86909,-12.64788323718594,43.958094039004386,363
86919,-21.03810464989397,42.692655326926825,363
86926,-19.969132563113227,46.79180624518207,363
86942,-10.825208614398512,43.4210030077979,363
86954,-13.407710181416675,46.979914384742784,363
86969,-20.381708072937943,42.54544917776754,363
86983,-9.583541423204771,42.42047528060724,363
86998,-23.91798519874567,45.94810593944252,363
87012,-17.06951844781985,45.9351262836953,363
87026,,42.15173944673404,363
87042,10.845789916270293,52.76508640086963,364
87049,9.035796129664579,53.8156891977688,364
87067,10.044269862088404,52.21775371756789,364
87082,9.311586848736852,51.28375460396003,364
87096,9.931335042508724,51.6235532150331,364
87106,9.385698274796239,52.73707231010216,364
87118,10.117884152873089,51.41168548108712,364
87123,9.931745893354897,53.05298929649888,364
87134,10.035007997454997,53.62530287395936,364
87139,8.242611018186258,52.24321831181817,364
87149,-24.06545845856912,46.66013168307639,364
err,-17.91729090221624,46.38409102894085,364
87176,-12.72573031485657,46.83997451260306,364
87192,-17.256004509586134,46.059039156100816,364
87207,-9.539703785031833,45.15025982043679,364
87217,-14.31735404342288,43.9367902733114,364
87223,-6.1007976673090205,42.41311821647591,364
87230,-13.63148618119589,45.60993008503618,364
87244,-21.562567773042442,42.38070835378367,364
87249,-20.84539292347798,42.58968138457132,364
87265,10.450653688722758,53.85875153804965,365
87280,11.115326568136416,53.474839344551775,365
87296,10.207527243142964,51.33686052664511,365
87314,10.19568560710634,52.30410771220679,365
87325,9.138877153367028,53.35060239856274,365
87333,11.618427779953386,52.71495983224174,365
87347,11.397947086184999,52.177564621521675,365
87363,9.454308076290022,51.374525667631254,365
87369,8.86293860364626,51.91456894775941,365
87383,8.76456139402875,53.127461420016836,365
87389,-10.506281487145579,45.266977942239926,365
87399,-9.168209157182865,43.00864816667261,365
87405,-12.729733855655223,41.43388434587029,365
87416,-10.094069730846403,41.85558559445655,365
87434,-26.855275533668163,47.01136577169662,365
87449,-19.523027270112834,42.06893973303334,365
87459,-28.47842516297227,43.10777942675372,365
87478,-18.630049322136713,46.03655874916103,365
87493,-8.791269069303123,46.31423527785556,365
87510,-8.180945839556447,46.018632944232365,365
87521,8.898279361962004,52.7755233738386,366
87532,8.211915773319966,52.22830141314368,366
87546,9.523079024758044,53.12470851726524,366
87559,11.204493235569918,51.41503539378192,366
87577,11.089925305359781,53.342229261638686,366
87593,9.490344469954012,52.05325507290061,366
87606,11.578616327982413,53.332504822708096,366
87615,11.244250250961137,52.20646611357816,366
87632,8.551269007929129,51.29027862686751,366
87644,10.59996520481351,52.88020536750179,366
87658,-13.854747995017469,45.73874630537314,366
87675,-16.454046347564283,44.007504959942956,366
87691,-14.823814929625794,46.76556967157997,366
87698,-21.75006138378017,43.93497301838021,366
87709,-23.414779543169242,43.90138389523302,366
87720,-19.638469106783475,43.28249794009017,366
87729,-6.342286491895628,44.50523405337238,366
87743,-12.112943248794014,42.72315482973824,366
87754,-10.347250662711698,46.3760415475512,366
87770,-26.317440074329234,46.56404068030929,366
87789,10.665851004800984,52.46639019408014,367
87794,9.517775989611714,51.92304914266388,367
87801,9.14148655860479,52.54205835172142,367
87818,8.50150201845694,51.955530412853406,367
87828,11.841534365104547,53.2375692184924,367
87845,9.903561046630903,53.35618891597317,367
87850,11.689554922928732,52.55663044817856,367
87861,9.473107395560552,52.83103850309782,367
87878,10.73884054252237,53.44136323756998,367
87897,10.663141510434542,53.42364320612637,367
87911,-21.85610752122303,44.76835210109562,367
87916,-17.225824322902305,46.86808987978208,367
87934,-12.693570920771617,43.00121545898816,367
87941,-18.32014363031206,44.05422645579436,367
87947,-14.962527751440028,43.08068266800736,367
87962,-12.026896624234809,47.192003469943494,367
87968,-6.6844800928169015,43.66054806372717,367
87983,,46.24855826744234,367
87996,-10.065575220423732,41.493631625297276,367
88005,-8.063024165086627,45.52994068775576,367
88013,11.686490845256996,51.49130743099642,368
88025,10.994654783071109,53.21947973448931,368
88039,9.305920855041629,52.96326197073466,368
88055,8.54979281433826,53.68857749639616,368
88069,11.088669048285965,51.85174381538551,368
88084,9.354490116045291,52.80824901117959,368
88095,10.732393632571192,53.38409729375858,368
88100,9.355959706335462,52.72242750717479,368
88116,9.410982075112711,52.76661383316061,368
88126,,52.68970278865133,368
88138,-9.555408104224146,44.15664566801186,368
88149,-16.203789847439488,44.756563600196806,368
88162,-24.937944831038283,42.44678386667102,368
88181,-25.230444022122846,46.02576371069152,368
88193,-13.714961972637887,42.592345207948696,368
88200,-14.977581355982185,45.25503135588722,368
88205,-21.47751693542454,42.86226907899187,368
88219,-7.257769111258931,46.54345629380959,368
88224,-5.373502490176179,45.6637515105784,368
88239,-23.052065902906556,42.64883062574889,368
88256,10.449321817404286,53.7464674079796,369
88269,,53.66967270661,369
err,8.286380173416877,53.76358354221156,369
88298,11.548328551614098,52.32860111634826,369
88315,8.285089808827575,52.38234905281727,369
err,9.551207252010336,52.42960946660041,369
88338,10.856591105946757,52.50870908233382,369
88354,8.47667772177378,51.81053864738264,369
88364,8.458306244014127,53.56497920605443,369
88375,8.34020105486291,51.40837512018089,369
88392,-6.844228054040901,45.5773276475006,369
88409,-11.970199506137728,46.393536158541025,369
88426,-22.7903920727473,46.054341111666346,369
88435,-27.341642781113606,42.18699140160424,369
88452,-10.494985050426642,43.60806058147364,369
88466,-24.37712974191716,46.46531796650596,369
88484,-24.47161448176322,43.44356652190046,369
88498,-29.455850865829536,44.64950101997307,369
88510,-23.27972520517423,43.66728899942474,369
88517,-21.082448972506306,46.08007110310399,369
88528,9.835200077303547,51.9483238796958,370
88536,10.202730575483619,52.72967143617716,370
88550,10.658051446818245,51.68135777320901,370
88565,11.696684579863623,51.31809187923882,370
88583,9.385786711157838,52.905238368537375,370
88590,10.280467340325295,52.904735078575,370
88607,10.593906331783927,52.85048020467251,370
88618,8.237866321554726,51.87520715847401,370
88636,11.343607485005844,52.90423475388633,370
88643,9.741626022457751,51.320812811973006,370
88658,-26.29920636002988,43.45022212229002,370
88668,-7.989739940816488,41.71677059631787,370
88674,,42.9828758222122,370
88682,-26.601569447271345,47.19054834046174,370
88690,-21.045818567428572,45.02444548808804,370
88696,-7.037650454557578,46.57631170950019,370
88705,-22.732063495808003,45.85110139734536,370
88724,-18.5894303193368,41.92179263043736,370
88741,-16.002742849984458,43.78962390970984,370
88746,-12.210732516849937,47.129875843990675,370
88762,8.025768719322482,52.50082559541663,371
88779,9.188014442154797,51.418100559082,371
88793,10.184974865425438,52.02029162790512,371
88804,8.889981755185715,53.79150763732087,371
88821,11.601066550519338,52.5598767375978,371
88838,8.396858205021065,52.7001358188204,371
88849,9.135367561197627,52.98763149382507,371
88867,11.548229582219633,51.259062937771155,371
88873,9.022928340053214,53.75059886425237,371
88882,8.151653632389511,51.423854559876126,371
88893,-11.691879750647828,46.78227394896317,371
88904,-20.939966448889777,42.421134565405026,371
88912,-9.030922075174892,41.7609151116389,371
88920,-23.586837590654305,44.621996806993465,371
88933,-22.79599573084564,42.86053391627569,371
88938,-22.521136416502873,45.92351969556575,371
88945,-29.352193513033118,44.353849500423294,371
88962,-7.698522628341333,45.26915284045935,371
88973,-6.643042746949131,43.708838846444486,371
88978,-26.957817676906735,46.20498646937656,371
88990,10.908550992507985,51.56312920920449,372
89007,9.011031159859792,52.43133678771444,372
89021,9.540489891670255,,372
89035,11.021897773744422,52.245376346478416,372
89049,11.824071726489247,53.770044539187516,372
err,11.664415124181984,51.29256825346818,372
89067,9.84590008344189,52.69869755021891,372
89076,10.827902291363696,52.78227283659459,372
89091,10.655077412849746,51.32228670786593,372
89110,8.272782412851818,51.33179024534693,372
89119,-11.235672746132177,44.08974642098969,372
89134,-27.729633236876982,46.241422250002245,372
89153,-5.661238300505854,43.283159085158324,372
89165,-21.35032607819194,44.49175653069321,372
89183,-26.42790155640615,41.85887545498834,372
89202,-17.26545162788119,45.914229174285495,372
89219,,46.01023608718819,372
89236,-8.65155771382528,43.85304197826488,372
89249,-17.55587491031718,45.28205619329765,372
89267,-10.664108557347156,43.09826937851088,372
89276,9.56358772374823,52.478051751017766,373
89294,11.072220815684254,51.66870220234691,373
89300,11.019662865089064,51.79413968788464,373
89313,11.827888552937573,53.82545921928316,373
89325,9.057324309412884,51.81778856563834,373
89331,10.724177031218815,52.63218226922078,373
89339,10.316559447422799,52.9238505965861,373
89352,10.822898207262797,52.328809912529536,373
89357,11.264556448175197,52.48154564052893,373
89362,,53.58592747457446,373
89367,-9.526615226257427,46.65768971043292,373
89374,-11.511987364044288,46.517319564815985,373
89384,-14.618310850043432,42.071039158138944,373
89389,-6.868219948012008,43.6954591574053,373
89397,-12.185566819148903,42.89136639327145,373
89403,-24.193709955217475,43.043481620631454,373
89409,-22.414627230858006,42.72180371366633,373
89415,-5.923241720890047,44.45474201236963,373
89431,-24.737277490452428,46.13890450888134,373
89443,-27.869008250875492,42.169512790011105,373
89455,11.964687277234333,51.66700189333505,374
89469,8.948602180649143,52.09848313476352,374
89483,9.92039537959047,53.634217971900696,374
89497,8.766446835242633,52.19610264975963,374
89511,10.517075136869488,51.88384814275293,374
89517,11.07794232412965,52.410641500941104,374
89522,9.690441215225569,52.66389251502869,374
89536,9.585315339608194,52.87396844215233,374
89553,9.234935128742318,52.54622784923103,374
89566,9.81229699473505,51.59899259633427,374
89581,-7.086559319327787,42.24663912469798,374
89600,-17.33088688426964,42.95861781688865,374
89607,-14.11096690680892,41.44903190210668,374
89614,-20.957489261198607,43.84467910503872,374
89624,-22.691350623981947,46.30257434630631,374
89641,-29.119565048098192,46.695699609209285,374
89654,-25.963627212624928,42.79079337221423,374
89669,-22.308048831196377,41.99058167768596,374
89677,-25.682600758980847,45.764527621472496,374
89685,-26.453772438519266,44.410127331740355,374
89697,8.0341419333051,51.42039661452809,375
89704,8.580142180503632,51.90619221464172,375
89723,8.586750638349157,53.74269439275952,375
89734,10.122057905831586,52.59457355078001,375
89749,11.799356145606753,52.78694376281964,375
89758,9.394399807860864,52.75108204067468,375
89763,11.338514372477942,52.48993249451852,375
89780,8.149053593925029,52.654692892131635,375
89793,10.705449874490917,52.70388292578855,375
89804,10.554807828258555,51.81357771233885,375
89818,-9.01325604924699,43.36197865537047,375
89829,-6.843821560297133,42.995224171625175,375
89848,-24.443803335499293,45.695481384787,375
89861,-9.39480016060406,46.45590535337878,375
89875,-7.589212024028779,42.38708054799074,375
89886,-8.177584495784131,42.31390847890975,375
89897,-14.11133447457063,46.55968990149961,375
89912,-5.540148317585647,45.08096115937294,375
89920,-18.97362927619708,43.97280345025939,375
89938,-12.39996862318452,42.55124992643361,375
89953,9.741693413312833,53.738001594902684,376
89963,10.400459491796248,51.47403435398478,376
89977,10.570567446884514,52.639409356649345,376
89991,9.524362305635854,52.62140292170111,376
90001,11.848947820091173,52.237955931643675,376
90011,9.524896077808567,51.90597109494646,376
90022,9.389666892702873,53.36304010943237,376
90027,11.50841499411654,51.32041719167829,376
90037,9.585253121680385,53.06564673167073,376
90050,10.613968781561056,53.02149617037712,376
90067,-6.622760300910002,43.29102131713905,376
90079,-11.92048302312869,43.142386490199264,376
90086,-12.416720024348926,42.07023657209151,376
90094,-23.419422422360263,46.36480318213684,376
90099,-15.050075491160074,45.253996200625096,376
90112,-12.89966380182154,44.18096988172293,376
90130,-11.845632043354914,45.14282719892393,376
90139,-22.23458859869618,,376
90157,-10.426717338964565,45.192218856156614,376
90176,-6.627576513640335,46.8139533858665,376
90190,11.566775577170837,52.427005705448266,377
90205,10.46012334400885,52.94655451723681,377
90222,11.050830563607354,52.30517544954308,377
90231,9.286878001791008,52.80805150240265,377
90246,11.237784426158525,53.32608215632664,377
90255,9.52849954438258,51.285371812909524,377
90272,8.47849481365593,51.73748315589836,377
90282,9.929721542583659,52.154358863353195,377
90291,11.885170974913557,52.568351060227826,377
90304,8.635072293048246,52.53989390794827,377
90309,-8.388665794658767,45.57755171873318,377
90323,-16.18118752043732,44.66336380681256,377
90340,-20.120949351448804,43.67607366346217,377
90355,-7.251312533651305,42.28603621562728,377
err,-5.077571465714836,42.73873522345293,377
90379,-28.714737708529793,42.449361205337695,377
90390,-6.035163357088333,44.77907118838857,377
90404,-12.791342544581095,42.25342744795519,377
90410,-22.018572666319116,43.06979369468757,377
90421,-7.058249616683444,45.52975812931003,377
90430,10.88521615316727,52.113556606063476,378
90442,11.825672593125784,52.38860056970118,378
90448,11.228508242919238,52.68903222025774,378
90467,9.287357044600409,52.839060786500305,378
90484,11.120538754787697,52.479076538632434,378
90490,11.641139573443207,52.58641125644827,378
90499,8.253577643463496,51.95469402892354,378
90511,9.920303955500009,52.5955705201336,378
90516,10.73625538133174,51.60288276859096,378
err,8.502609364518461,52.02599528170799,378
90543,-28.472484020617678,45.58116666150829,378
90561,-9.370560256360069,45.52214064031249,378
90573,-15.20784559848082,45.8718052670757,378
90588,-8.85540287008137,45.43033468239318,378
90594,-23.413325076034347,46.76348896273378,378
90608,-12.263702556399245,42.53059459342449,378
90623,-9.545813477519971,46.840421295632076,378
90637,-7.724911995333386,42.81536202714477,378
90654,-27.34046916514031,45.39725576700504,378
90660,-21.638898966861543,45.261898285295175,378
90665,11.271549193289102,52.597211541824244,379
90672,10.76729550196707,53.57092146670662,379
90691,8.692678239895322,52.945140122488326,379
90709,8.662433697612675,,379
90728,8.024657497902986,52.62610493224082,379
90741,8.401693212356514,,379
90755,9.153566039589812,52.05759322817957,379
90773,10.750423765744518,51.49476768603935,379
90779,11.34650998209208,52.22233340490025,379
90792,8.486984144106895,51.289941292122386,379
90810,-15.378405022451975,46.62602458551447,379
90826,-16.729333205096307,47.16290124426818,379
90833,-24.20952665583375,46.51810109658261,379
90841,-14.964264034267561,45.07110107859802,379
90848,-19.181491196707146,45.098745781649875,379
90856,-29.921991832460453,46.42995463117198,379
90863,-25.950197416197025,46.01636514884228,379
90873,-19.626658417885025,46.74370945912557,379
90882,-27.54695738395748,42.4896290429692,379
90899,-5.062630815763111,43.82223167977616,379
90917,9.691062359488019,53.60841763569669,380
90936,9.576396339765799,52.906549637429464,380
90949,11.884329935944539,51.91169650437668,380
90956,10.967051160216526,,380
90973,11.661465947361481,52.876768970449746,380
90978,8.818812355815009,52.155702001741346,380
90992,11.362791206421923,53.25299749352381,380
91005,10.82669992174556,51.50837627756741,380
91011,9.289686155015616,51.57241583473176,380
91023,8.761456141584016,53.75000865360436,380
err,-11.457875159313499,43.37482764102916,380
91057,-11.819246298795733,45.52233804286967,380
91074,-7.16795712776149,41.93359547355166,380
91090,-13.735288343694624,44.32412847708539,380
91095,-12.372629380142623,45.575418637830914,380
91113,-14.452814165017195,45.3898715318093,380
91132,-16.712020791903292,45.67224612920315,380
91143,-10.569853648836187,42.34867407030152,380
91162,,46.11104076704015,380
91180,-22.196374855727527,47.06107893603368,380
91192,10.281750833557156,53.06864271356241,381
91210,8.211948887482295,51.50553232380603,381
91228,11.835616652127612,51.37158891427263,381
91239,11.582856262401847,53.31470087553723,381
91247,9.69713379948283,51.94123791701475,381
91266,11.16775709324217,51.68349354703189,381
91277,10.05822708027734,51.383961374778714,381
91284,8.246011102060429,53.10206663763015,381
91295,10.874187956483068,53.17464005740476,381
91306,8.385874212127579,52.23524254664842,381
91315,-26.378228820948443,45.37965276291977,381
91333,-8.095807860545683,43.70044435103188,381
91343,-9.450869702566191,47.08891499223759,381
91355,-28.945631619637243,47.11574597050751,381
91370,-16.76547237593783,47.05149264940954,381
91388,-6.621242206245409,42.49756195367694,381
91405,-18.201970434248395,41.37892920287945,381
91415,-19.00674034027802,41.507351293457084,381
91432,-13.882289611697715,42.29448393672872,381
91437,-27.182613939891255,46.26192996949679,381
91442,11.511808780896931,51.31086894537954,382
91449,11.163421520393392,51.37691856164853,382
91468,11.49834911729872,52.12372583940588,382
91481,10.505012087662552,52.624239761448514,382
91493,11.567350130198562,53.76530519106374,382
91506,8.728497498303774,53.796007315138716,382
91519,9.03946766518684,52.941386603090606,382
91532,9.608842053901038,53.62833029858214,382
91548,8.180786392827118,52.08782404431617,382
91567,11.591990953590487,51.48616157580496,382
91579,-12.685553530579941,45.337580985471334,382
91586,-9.670532650230943,41.58964125025588,382
91593,-9.085947789767218,44.995013918948516,382
91611,-11.541338685805044,43.74521428172026,382
91620,-6.100556360417073,43.14088488256681,382
91633,-21.946106558884367,45.86745203195854,382
91645,-9.61435957341999,43.95097907249897,382
91662,-20.933878583953604,45.638856467932214,382
91667,-8.799002734265649,43.33121863129716,382
91678,-28.828365414047923,46.57577340393646,382
91689,,52.60334822576666,383
91704,8.063981225436342,53.425421383852,383
91720,10.006078344764685,52.16605180786136,383
91729,9.90555960022806,52.33770500930717,383
91745,11.418493980807083,53.499743137929926,383
91753,8.433282133409868,53.60772128816323,383
