Time(s),Current(A),Voltage(V),Cycle,dt_s,current_avg,dCap_mAh,Cumulative_Capacity_mAh,Status
85281.0,-27.824983032686244,42.21802776803605,356.0,18.0,-19.55524160275287,-97.77620801376435,-91753.38124036636,Discharge
85298.0,-6.327533435077601,42.008009819026086,356.0,17.0,-17.076258233881894,-80.63788610444227,-91834.0191264708,Discharge
85316.0,-28.67206196110312,44.9407418218946,356.0,18.0,-17.499797698090333,-87.49898849045167,-91921.51811496125,Discharge
85327.0,-18.30548650506772,46.093976409000334,356.0,11.0,-23.488774233085394,-71.77125460109427,-91993.28936956234,Discharge
85345.0,-12.067250507568748,46.84122600591763,356.0,18.0,-15.186368506318207,-75.93184253159103,-92069.22121209392,Discharge
85360.0,-18.85296465523531,46.05234588621664,356.0,15.0,-15.460107581402003,-64.41711492250835,-92133.63832701644,Discharge
85365.0,10.98829610805897,53.64157337825501,357.0,5.0,-3.932334273588144,-5.461575379983533,-92139.09990239643,Discharge
85384.0,9.22043770696515,51.76562896440237,357.0,19.0,10.104366907512087,53.32860312298046,-92085.77129927345,Charge
85399.0,11.1067331756749,52.51480772284418,357.0,15.0,10.163585441320052,42.348272672166885,-92043.42302660127,Charge
85408.0,11.012480055823886,53.48254994930802,357.0,9.0,11.05960661574942,27.649016539373548,-92015.7740100619,Charge
85427.0,8.556708068473377,51.76273867959453,357.0,19.0,9.784594062148658,51.640913105784584,-91964.13309695611,Charge
85443.0,9.107997996369908,52.02072271674335,357.0,16.0,8.832353032421668,39.254902366318525,-91924.8781945898,Charge
85462.0,11.096248046025346,53.67287826077539,357.0,19.0,10.102123021197654,53.316760389654284,-91871.56143420014,Charge
85468.0,10.38697875164301,52.715570399274895,357.0,6.0,10.741613398834204,17.902688998057005,-91853.65874520208,Charge
85479.0,8.443046501493779,53.16880500889984,357.0,11.0,9.415012626568421,28.768094136736842,-91824.89065106533,Charge
85495.0,10.94797199351615,53.15497194399967,357.0,16.0,9.69550924750499,43.09115221113329,-91781.7994988542,Charge
85524.0,-8.769383463296773,43.93344065591978,357.0,29.0,1.0892942651097153,8.774870468939373,-91773.02462838526,Charge
85531.0,-17.26145081614164,44.0548763171539,357.0,7.0,-13.01541713971918,-25.30775554945396,-91798.33238393471,Discharge
85550.0,-18.84650496726064,43.90649928287092,357.0,19.0,-18.053977891701113,-95.28488331731143,-91893.61726725202,Discharge
85566.0,-7.845327253503374,42.30496273823502,357.0,16.0,-13.34591611038198,-59.3151827128088,-91952.93244996482,Discharge
85579.0,-27.60893139818761,46.873664681360495,357.0,13.0,-17.727129325845468,-64.01463367666419,-92016.94708364148,Discharge
85593.0,-14.492739887028634,46.20279851893761,357.0,14.0,-21.050835642608096,-81.86436083236481,-92098.81144447385,Discharge
85603.0,-20.15611763909051,43.9541848579023,357.0,10.0,-17.324428763059544,-48.123413230720956,-92146.93485770456,Discharge
85608.0,-9.508075318730302,45.58840948515847,357.0,5.0,-14.83209647891038,-20.60013399848664,-92167.53499170304,Discharge
85619.0,10.03502206701853,51.49324307874254,358.0,11.0,0.26347337414414085,0.8050575321070971,-92166.72993417093,Charge
85626.0,10.674367000177837,52.36167035287772,358.0,7.0,10.35469453359821,20.134128259774297,-92146.59580591116,Charge
85643.0,8.481375213271056,53.39483189791756,358.0,17.0,9.577871106724473,45.228835781754455,-92101.3669701294,Charge
85670.0,8.09272325543221,52.92917708319122,358.0,27.0,8.28704923435166,62.15286925763745,-92039.21410087176,Charge
85677.0,9.05828170732176,52.771043576832405,358.0,7.0,8.575502481377011,16.674588158233078,-92022.53951271353,Charge
85688.0,9.291475950864056,53.67567991507873,358.0,11.0,9.174878829092934,28.034351977783963,-91994.50516073575,Charge
85703.0,9.336235921984276,52.587424752148046,358.0,15.0,9.313855936424194,38.80773306843414,-91955.69742766731,Charge
85719.0,8.542674723193777,52.00496316768992,358.0,16.0,8.939455322589053,39.73091254484024,-91915.96651512248,Charge
85730.0,-22.06278691817744,47.19373703176064,358.0,11.0,-6.760056097491805,-20.655726964558298,-91936.62224208703,Discharge
85742.0,-13.522387175279956,41.67741608624187,358.0,12.0,-17.79258704672867,-59.30862348909557,-91995.93086557613,Discharge
85757.0,-7.2868129506983905,42.67587698829444,358.0,15.0,-10.404600062989147,-43.352500262454775,-92039.28336583858,Discharge
85763.0,-28.58974793012398,42.33075906210842,358.0,6.0,-17.93828044041116,-29.897134067351928,-92069.18049990592,Discharge
85776.0,-15.136649724275356,42.892314874867466,358.0,13.0,-21.863198827199643,-78.95044020933204,-92148.13094011525,Discharge
85799.0,-14.18656064535014,41.56333365028264,358.0,23.0,-14.661605184812721,-93.67136645852571,-92241.80230657378,Discharge
85804.0,-21.26787573375236,42.94987293867163,358.0,5.0,-17.727218189551223,-24.621136374376697,-92266.42344294816,Discharge
85817.0,-16.504768809833365,44.54433565144935,358.0,13.0,-18.886322271792835,-68.20060820369635,-92334.62405115186,Discharge
85824.0,-17.80090680468939,44.18360569581005,358.0,7.0,-17.15283780726135,-33.35274018078596,-92367.97679133264,Discharge
85833.0,11.368531476960026,52.41057983257005,359.0,9.0,-3.2161876638646554,-8.040469159661638,-92376.0172604923,Discharge
85846.0,9.209211071153486,51.848928899825495,359.0,13.0,10.288871274056783,37.15425737853838,-92338.86300311376,Charge
85858.0,10.075766135588037,53.625323508144064,359.0,12.0,9.642488603370788,32.14162867790263,-92306.72137443586,Charge
85873.0,11.626515855113434,53.4460702682062,359.0,15.0,10.851140995350761,45.21308748062817,-92261.50828695523,Charge
85880.0,8.805105425762598,51.61829842430673,359.0,7.0,10.215810640438043,19.864076245296197,-92241.64421070993,Charge
85895.0,8.063950131568367,53.82986364186709,359.0,15.0,8.434527778665508,35.143865744439616,-92206.50034496549,Charge
85914.0,8.788287087290716,52.768753161084575,359.0,19.0,8.426118609429569,44.47118154976717,-92162.02916341572,Charge
85925.0,10.698643163894316,53.80319522835804,359.0,11.0,9.743465125592543,29.771698994866107,-92132.25746442085,Charge
85933.0,11.914626599277936,53.4229972143708,359.0,8.0,11.306634881586152,25.12585529241367,-92107.13160912844,Charge
85949.0,10.006832518390022,53.40084359195636,359.0,16.0,10.960729558834005,48.7143535948178,-92058.41725553363,Charge
85959.0,-27.145851283683317,41.3692510578164,359.0,10.0,-8.569509382646622,-23.804192729573952,-92082.2214482632,Discharge
85968.0,-27.16498414873477,42.3940041411494,359.0,9.0,-27.155417716209016,-67.88854429052253,-92150.10999255371,Discharge
85975.0,-19.80777972159339,45.813013958241925,359.0,7.0,-23.486381935164054,-45.66796487393011,-92195.77795742765,Discharge
85986.0,-23.76555134961064,41.59335718666189,359.0,11.0,-21.78666553560199,-66.57036691433942,-92262.34832434199,Discharge
86001.0,-20.693800905277477,41.73860586171898,359.0,15.0,-22.22967612744403,-92.6236505310168,-92354.97197487301,Discharge
86015.0,-19.569215337053365,43.72208900694172,359.0,14.0,-20.131508121165396,-78.28919824897655,-92433.261173122,Discharge
86020.0,-16.160398171140788,46.24992185137613,359.0,5.0,-17.86480675409705,-24.81223160291257,-92458.07340472491,Discharge
86031.0,-25.59605138248816,44.40900130869662,359.0,11.0,-20.87822477681445,-63.79457570693303,-92521.86798043185,Discharge
86042.0,-10.721672775846244,46.46657918168262,359.0,11.0,-18.158862079167175,-55.48541190856637,-92577.35339234042,Discharge
86047.0,-24.890369484538653,46.43803071151247,359.0,5.0,-17.80602113019242,-24.730584903045028,-92602.08397724346,Discharge
86065.0,11.339902749591475,53.34193091762416,360.0,18.0,-6.775233367473562,-33.876166837367805,-92635.96014408082,Discharge
86081.0,10.118577109654176,51.701359792333605,360.0,16.0,10.729239929622853,47.68551079832379,-92588.27463328249,Charge
86094.0,8.697660791199148,53.74842284812062,360.0,13.0,9.408118950426688,33.97376287654082,-92554.30087040595,Charge
86113.0,11.979492448829262,52.60901104644709,360.0,19.0,10.338576620014232,54.564709938964,-92499.73616046699,Charge
86121.0,10.186261934312563,52.24208575006272,360.0,8.0,11.08287719157094,24.628615981268755,-92475.10754448571,Charge
86126.0,11.726415385533125,51.36566963471995,360.0,5.0,10.95633865992287,15.217137027670654,-92459.89040745804,Charge
86133.0,11.38682474094622,53.82551654742833,360.0,7.0,11.556620063239698,22.47120567852163,-92437.41920177951,Charge
86146.0,10.71113846262116,53.17298721734587,360.0,13.0,11.048981601783716,39.899100228663414,-92397.52010155085,Charge
86153.0,8.423916703092253,51.64437489674165,360.0,7.0,9.567527582856734,18.603525855554757,-92378.9165756953,Charge
86163.0,10.32332997684226,51.50687560991492,360.0,10.0,9.373623339967283,26.03784261102023,-92352.87873308428,Charge
86176.0,-15.820452817981918,44.11525831054463,360.0,13.0,-2.7485614205698026,-9.925360685390954,-92362.80409376966,Discharge
86188.0,-25.297476271065072,45.284825424661896,360.0,12.0,-20.55896454452347,-68.52988181507823,-92431.33397558474,Discharge
86205.0,-19.41638815788858,46.313160532513045,360.0,17.0,-22.3569322144768,-105.57440212391822,-92536.90837770866,Discharge
86220.0,-15.676560159558017,44.9669813370221,360.0,15.0,-17.546474158723274,-73.11030899468031,-92610.01868670335,Discharge
86232.0,-14.10254868922922,43.049279477539166,360.0,12.0,-14.889554424393594,-49.631848081311986,-92659.65053478465,Discharge
86237.0,-8.970179494532733,46.91013064807863,360.0,5.0,-11.536364091880952,-16.022727905390212,-92675.67326269005,Discharge
86255.0,-7.279508300564757,46.67413121367853,360.0,18.0,-8.12484389754872,-40.6242194877436,-92716.29748217779,Discharge
86270.0,-20.400486208810506,46.40008581074886,360.0,15.0,-13.839997254687606,-57.66665522786503,-92773.96413740565,Discharge
86280.0,-5.512172531140465,41.95576452546316,360.0,10.0,-12.95632936997546,-35.98980380548739,-92809.95394121113,Discharge
86292.0,-22.99191638327622,44.26741700679612,360.0,12.0,-14.252044457208317,-47.50681485736106,-92857.4607560685,Discharge
86301.0,9.822521003516618,51.454281298002456,361.0,9.0,-6.584697689879776,-16.46174422469944,-92873.92250029319,Discharge
86318.0,8.12543856018232,53.23567868268188,361.0,17.0,8.973979781849494,42.37712674762261,-92831.54537354557,Charge
86330.0,8.667478910548734,51.422411110489065,361.0,12.0,8.396458735365552,27.98819578455184,-92803.55717776102,Charge
86347.0,10.25906817679058,51.84840553360513,361.0,17.0,9.463273543669683,44.68768062288461,-92758.86949713813,Charge
86366.0,11.478962177555474,53.757167544221375,361.0,19.0,10.86901517717305,57.364246768413324,-92701.50525036972,Charge
86373.0,8.588169319840151,52.42770924062626,361.0,7.0,10.033565748697837,19.509711178023572,-92681.9955391917,Charge
86381.0,10.480333064587551,51.69828111039267,361.0,8.0,9.534251192213876,21.18722487158639,-92660.80831432012,Charge
86395.0,8.894563130218662,53.19298052582716,361.0,14.0,9.68744809740313,37.67340926767884,-92623.13490505244,Charge
86414.0,9.96963368932696,53.68804120363709,361.0,19.0,9.432098409772836,49.78051938491219,-92573.35438566754,Charge
86432.0,9.49970992795006,52.25993836614125,361.0,18.0,9.734671808638534,48.67335904319267,-92524.68102662434,Charge
86447.0,-8.666579894058692,41.900889129623394,361.0,15.0,0.41656501694570824,1.7356875706071175,-92522.94533905374,Charge
86458.0,-13.737067293994038,45.10212543151962,361.0,11.0,-11.20182359402634,-34.22779431508049,-92557.17313336882,Discharge
86463.0,-20.121208098312664,42.71980846033401,361.0,5.0,-16.929137696153326,-23.5126912446574,-92580.68582461348,Discharge
86474.0,-24.76028706204365,44.93405771590154,361.0,11.0,-22.440747580178133,-68.5689509394332,-92649.25477555291,Discharge
86492.0,-5.794370948317834,41.3388192710937,361.0,18.0,-15.277329005180716,-76.38664502590358,-92725.64142057882,Discharge
86509.0,-14.92462390751456,47.005749776353056,361.0,17.0,-10.359497427916171,-48.919848965159694,-92774.56126954398,Discharge
86526.0,-15.809645659111256,43.08127007053793,361.0,17.0,-15.367134783312883,-72.56702536564417,-92847.12829490962,Discharge
86533.0,-25.311809766603343,42.49475585621846,361.0,7.0,-20.560727712857275,-39.979192775000264,-92887.10748768463,Discharge
86548.0,-23.356588048954283,42.81078559816929,361.0,15.0,-24.334198907778788,-101.39249544907828,-92988.4999831337,Discharge
86557.0,-7.392944168844657,46.1752418306655,361.0,9.0,-15.374766108899443,-38.436915272248605,-93026.93689840595,Discharge
86575.0,8.504217353440618,52.37568197746925,362.0,18.0,0.5556365922980069,2.7781829614900344,-93024.15871544447,Charge
86592.0,8.502468654022826,51.87163909934658,362.0,17.0,8.503343003731748,40.15467529539992,-92984.00404014907,Charge
86602.0,9.587622929167225,52.601146459806365,362.0,10.0,9.04504579159505,25.12512719887514,-92958.8789129502,Charge
86614.0,8.19446307254015,52.49418274859334,362.0,12.0,8.891043000853713,29.636810002845714,-92929.24210294735,Charge
86622.0,9.229373327865517,51.73478904741833,362.0,8.0,8.71191820020286,19.35981822267302,-92909.88228472468,Charge
86640.0,11.486133714245115,52.679517913693005,362.0,18.0,10.357753521055344,51.78876760527672,-92858.0935171194,Charge
86656.0,9.97076656548818,53.73957939643316,362.0,16.0,10.728450139866673,47.68200062162966,-92810.41151649777,Charge
86664.0,11.641262922801346,51.29543137713,362.0,8.0,10.80601474414479,24.01336609809953,-92786.39815039968,Charge
86682.0,9.884913617863216,52.12241997578245,362.0,18.0,10.763088270332307,53.81544135166153,-92732.58270904802,Charge
86688.0,11.39692931063079,52.31980527074224,362.0,6.0,10.640921464247029,17.73486910707838,-92714.84783994094,Charge
86701.0,-15.141379537623491,42.50973794815909,362.0,13.0,-1.8722251134963237,-6.760812909847836,-92721.60865285079,Discharge
86720.0,-16.357557313368257,42.37635067044893,362.0,19.0,-15.749468425495849,-83.12219446789476,-92804.73084731869,Discharge
86727.0,-8.420336543288744,47.144901231621255,362.0,7.0,-12.388946928328473,-24.089619027305368,-92828.82046634599,Discharge
86738.0,-25.51529366920237,41.90193616593194,362.0,11.0,-16.96781510624553,-51.846101713528014,-92880.66656805952,Discharge
86753.0,-5.875489574560593,41.98332900251529,362.0,15.0,-15.695391621881456,-65.39746509117272,-92946.06403315069,Discharge
86762.0,-24.34771972819802,41.49624814356307,362.0,9.0,-15.11160465137928,-37.779011628448195,-92983.84304477913,Discharge
86775.0,-29.04271964030161,47.15515507250074,362.0,13.0,-26.695219684249786,-96.39940441534645,-93080.24244919448,Discharge
86792.0,-22.972226934292223,41.37314455740235,362.0,17.0,-26.00747328729689,-122.81306830112419,-93203.05551749561,Discharge
86801.0,-19.93439403193028,43.04874712360384,362.0,9.0,-21.453310483111224,-53.63327620777807,-93256.68879370339,Discharge
86823.0,9.25226442876285,52.55494226427249,363.0,22.0,-5.3410648015836895,-32.63984045412255,-93289.32863415751,Discharge
86836.0,10.6512913720123,52.13907056315151,363.0,13.0,9.9517779003876,35.936975751399665,-93253.39165840611,Charge
86843.0,11.965391403275094,53.1534747317543,363.0,7.0,11.308341387643724,21.98844158708502,-93231.40321681902,Charge
86855.0,10.68204748836774,53.21906065494505,363.0,12.0,11.323719445821443,37.74573148607148,-93193.65748533295,Charge
86860.0,11.567316012902907,52.3758557817898,363.0,5.0,11.12468175063535,15.45094687588243,-93178.20653845707,Charge
86876.0,10.519040296803086,53.125864378465735,363.0,16.0,11.043178154853024,49.08079179934678,-93129.12574665772,Charge
86889.0,10.02690425461819,53.672094119184216,363.0,13.0,10.272972275710664,37.09684432895517,-93092.02890232876,Charge
86901.0,8.328058513896353,53.358236320258655,363.0,12.0,9.177481384257298,30.591604614190995,-93061.43729771457,Charge
86909.0,-12.64788323718594,43.95809403900439,363.0,8.0,-2.159912361644767,-4.7998052480994815,-93066.23710296267,Discharge
86919.0,-21.03810464989397,42.692655326926825,363.0,10.0,-16.84299394353993,-46.78609428761092,-93113.02319725028,Discharge
86926.0,-19.969132563113227,46.79180624518207,363.0,7.0,-20.503618606503572,-39.86814729042361,-93152.89134454071,Discharge
86942.0,-10.825208614398512,43.4210030077979,363.0,16.0,-15.397170588755843,-68.4318692833593,-93221.32321382407,Discharge
86954.0,-13.407710181416675,46.979914384742784,363.0,12.0,-12.116459397907567,-40.38819799302522,-93261.7114118171,Discharge
86969.0,-20.381708072937943,42.54544917776754,363.0,15.0,-16.894709127177283,-70.39462136323868,-93332.10603318035,Discharge
86983.0,-9.583541423204773,42.42047528060724,363.0,14.0,-14.98262474807133,-58.265762909166284,-93390.37179608952,Discharge
86998.0,-23.91798519874567,45.94810593944252,363.0,15.0,-16.750763310975195,-69.79484712906331,-93460.16664321857,Discharge
87012.0,-17.06951844781985,45.9351262836953,363.0,14.0,-20.493751823282732,-79.69792375721062,-93539.86456697578,Discharge
87042.0,10.845789916270292,52.76508640086963,364.0,30.0,-3.111864265774752,-25.9322022147896,-93565.79676919057,Discharge
87049.0,9.03579612966458,53.8156891977688,364.0,7.0,9.940793022967462,19.329319766881177,-93546.46744942368,Charge
87067.0,10.044269862088404,52.21775371756789,364.0,18.0,9.540032995876519,47.70016497938259,-93498.7672844443,Charge
87082.0,9.311586848736852,51.28375460396003,364.0,15.0,9.677928355412654,40.324701480886056,-93458.44258296341,Charge
87096.0,9.931335042508724,51.6235532150331,364.0,14.0,9.621460945622815,37.416792566310946,-93421.0257903971,Charge
87106.0,9.38569827479624,52.73707231010216,364.0,10.0,9.658516658652509,26.829212940701414,-93394.1965774564,Charge
87118.0,10.117884152873089,51.41168548108712,364.0,12.0,9.751791213834691,32.5059707127823,-93361.69060674362,Charge
87123.0,9.931745893354895,53.05298929649888,364.0,5.0,10.02481502311402,13.92335419876947,-93347.76725254486,Charge
87134.0,10.035007997454995,53.62530287395936,364.0,11.0,9.983376945404972,30.50476288873741,-93317.26248965612,Charge
87139.0,8.242611018186258,52.24321831181817,364.0,5.0,9.138809507820653,12.692790983084242,-93304.56969867303,Charge
87149.0,-24.06545845856912,46.66013168307639,364.0,10.0,-7.9114237201914035,-21.976177000531678,-93326.54587567356,Discharge
87176.0,-12.72573031485657,46.83997451260306,364.0,27.0,-18.395594386712816,-137.96695790034613,-93464.51283357391,Discharge
87192.0,-17.256004509586134,46.059039156100816,364.0,16.0,-14.990867412221325,-66.62607738765034,-93531.13891096157,Discharge
87207.0,-9.539703785031833,45.15025982043679,364.0,15.0,-13.397854147308957,-55.824392280453985,-93586.96330324202,Discharge
87217.0,-14.31735404342288,43.9367902733114,364.0,10.0,-11.928528914227329,-33.13480253952036,-93620.09810578155,Discharge
87223.0,-6.1007976673090205,42.41311821647591,364.0,6.0,-10.209075855365924,-17.01512642560987,-93637.11323220716,Discharge
87230.0,-13.63148618119589,45.60993008503618,364.0,7.0,-9.866141924252428,-19.184164852713053,-93656.29739705988,Discharge
87244.0,-21.56256777304244,42.38070835378367,364.0,14.0,-17.597026977119135,-68.43288268879664,-93724.73027974868,Discharge
87249.0,-20.84539292347798,42.58968138457132,364.0,5.0,-21.20398034826018,-29.44997270591692,-93754.1802524546,Discharge
87265.0,10.450653688722758,53.85875153804965,365.0,16.0,-5.197369617377585,-23.099420521678155,-93777.27967297628,Discharge
87280.0,11.115326568136416,53.474839344551775,365.0,15.0,10.782990128429613,44.92912553512339,-93732.35054744115,Charge
87296.0,10.207527243142964,51.33686052664511,365.0,16.0,10.661426905639717,47.38411958062096,-93684.96642786053,Charge
87314.0,10.19568560710634,52.30410771220679,365.0,18.0,10.201606425124679,51.008032125623394,-93633.95839573491,Charge
87325.0,9.138877153367028,53.35060239856274,365.0,11.0,9.66728138023671,29.538915328501062,-93604.4194804064,Charge
87333.0,11.618427779953386,52.71495983224174,365.0,8.0,10.378652466660235,23.063672148133858,-93581.35580825827,Charge
87347.0,11.397947086185,52.17756462152168,365.0,14.0,11.50818743306922,44.75406223971363,-93536.60174601857,Charge
87363.0,9.454308076290022,51.37452566763125,365.0,16.0,10.426127581237537,46.338344805500164,-93490.26340121307,Charge
87369.0,8.86293860364626,51.91456894775941,365.0,6.0,9.158623339968168,15.26437223328028,-93474.99902897979,Charge
87383.0,8.76456139402875,53.12746142001684,365.0,14.0,8.813749998837531,34.27569443992373,-93440.72333453986,Charge
87389.0,-10.50628148714558,45.266977942239926,365.0,6.0,-0.8708600465583887,-1.451433410930648,-93442.17476795078,Discharge
87399.0,-9.168209157182863,43.00864816667261,365.0,10.0,-9.837245322164195,-27.3256814504561,-93469.50044940124,Discharge
87405.0,-12.729733855655224,41.43388434587029,365.0,6.0,-10.948971506419017,-18.2482858440317,-93487.74873524527,Discharge
87416.0,-10.094069730846403,41.85558559445655,365.0,11.0,-11.411901793250788,-34.86969992382185,-93522.61843516909,Discharge
87434.0,-26.855275533668163,47.01136577169662,365.0,18.0,-18.474672632257256,-92.37336316128629,-93614.99179833037,Discharge
87449.0,-19.523027270112834,42.06893973303334,365.0,15.0,-23.18915140189047,-96.62146417454363,-93711.61326250492,Discharge
87459.0,-28.47842516297227,43.10777942675372,365.0,10.0,-24.000726216542525,-66.66868393484033,-93778.28194643976,Discharge
87478.0,-18.630049322136717,46.03655874916103,365.0,19.0,-23.554237242554464,-124.31402989125966,-93902.59597633102,Discharge
87493.0,-8.791269069303123,46.31423527785556,365.0,15.0,-13.710659195719893,-57.12774664883289,-93959.72372297986,Discharge
87510.0,-8.180945839556447,46.018632944232365,365.0,17.0,-8.486107454429758,-40.073285201473865,-93999.79700818134,Discharge
87521.0,8.898279361962004,52.7755233738386,366.0,11.0,0.35866676120280516,1.095926214786349,-93998.70108196656,Charge
87532.0,8.211915773319966,52.22830141314368,366.0,11.0,8.555097567641011,26.140575901125317,-93972.56050606543,Charge
87546.0,9.523079024758044,53.12470851726524,366.0,14.0,8.867497399039031,34.484712107374015,-93938.07579395807,Charge
87559.0,11.204493235569918,51.41503539378192,366.0,13.0,10.363786130164009,37.42478324781448,-93900.65101071025,Charge
87577.0,11.08992530535978,53.342229261638686,366.0,18.0,11.147209270464876,55.73604635232437,-93844.91496435793,Charge
87593.0,9.490344469954012,52.05325507290061,366.0,16.0,10.290134887656922,45.73393283403077,-93799.1810315239,Charge
87606.0,11.578616327982411,53.332504822708096,366.0,13.0,10.534480398968238,38.04117921849641,-93761.13985230541,Charge
87615.0,11.244250250961136,52.20646611357816,366.0,9.0,11.4114332894718,28.5285832236795,-93732.61126908172,Charge
87632.0,8.551269007929129,51.29027862686751,366.0,17.0,9.897759629445158,46.73942047237991,-93685.87184860934,Charge
87644.0,10.59996520481351,52.88020536750179,366.0,12.0,9.575617106371347,31.918723687904485,-93653.95312492143,Charge
87658.0,-13.854747995017467,45.73874630537314,366.0,14.0,-1.6273913951019523,-6.3287443142853705,-93660.28186923573,Discharge
87675.0,-16.454046347564283,44.00750495994296,366.0,17.0,-15.15439717129085,-71.56243108665123,-93731.84430032238,Discharge
87691.0,-14.823814929625794,46.76556967157997,366.0,16.0,-15.63893063859501,-69.5063583937556,-93801.35065871614,Discharge
87698.0,-21.75006138378017,43.93497301838021,366.0,7.0,-18.286938156702956,-35.557935304700194,-93836.90859402085,Discharge
87709.0,-23.41477954316924,43.90138389523302,366.0,11.0,-22.582420463474676,-69.0018403050615,-93905.91043432591,Discharge
87720.0,-19.638469106783475,43.28249794009017,366.0,11.0,-21.526624324976332,-65.77579654853879,-93971.68623087445,Discharge
87729.0,-6.342286491895628,44.50523405337238,366.0,9.0,-12.990377799339525,-32.47594449834882,-94004.1621753728,Discharge
87743.0,-12.112943248794014,42.72315482973824,366.0,14.0,-9.227614870344794,-35.885168940229754,-94040.04734431303,Discharge
87754.0,-10.347250662711698,46.3760415475512,366.0,11.0,-11.23009695575283,-34.31418514257808,-94074.36152945561,Discharge
87770.0,-26.317440074329237,46.56404068030929,366.0,16.0,-18.332345368520443,-81.47709052675752,-94155.83861998236,Discharge
87789.0,10.665851004800984,52.46639019408014,367.0,19.0,-7.8257945347641,-41.30280448903275,-94197.1414244714,Discharge
87794.0,9.517775989611714,51.92304914266388,367.0,5.0,10.091813497206376,14.016407635008854,-94183.12501683639,Charge
87801.0,9.14148655860479,52.54205835172142,367.0,7.0,9.329631274108278,18.140949699654985,-94164.98406713674,Charge
87818.0,8.50150201845694,51.955530412853406,367.0,17.0,8.821494288530891,41.657056362506985,-94123.32701077423,Charge
87828.0,11.841534365104549,53.2375692184924,367.0,10.0,10.17151819178077,28.254217199391025,-94095.07279357484,Charge
87845.0,9.903561046630903,53.35618891597317,367.0,17.0,10.872547705867753,51.342586388819946,-94043.73020718602,Charge
87850.0,11.689554922928732,52.55663044817856,367.0,5.0,10.796557984779845,14.995219423305342,-94028.73498776271,Charge
87861.0,9.473107395560552,52.83103850309782,367.0,11.0,10.58133115924467,32.33184520880316,-93996.40314255391,Charge
87878.0,10.73884054252237,53.44136323756998,367.0,17.0,10.105973969041488,47.72265485380702,-93948.68048770011,Charge
87897.0,10.663141510434542,53.42364320612637,367.0,19.0,10.700991026478484,56.477452639747554,-93892.20303506036,Charge
87911.0,-21.85610752122303,44.76835210109562,367.0,14.0,-5.596483005394217,-21.764100576533064,-93913.96713563689,Discharge
87916.0,-17.225824322902305,46.86808987978208,367.0,5.0,-19.54096592206264,-27.14023044730922,-93941.10736608421,Discharge
87934.0,-12.693570920771617,43.00121545898816,367.0,18.0,-14.959697621836932,-74.79848810918466,-94015.90585419339,Discharge
87941.0,-18.32014363031206,44.05422645579436,367.0,7.0,-15.50685727554181,-30.152222480220185,-94046.05807667361,Discharge
87947.0,-14.962527751440028,43.08068266800736,367.0,6.0,-16.641335690876016,-27.73555948479336,-94073.7936361584,Discharge
87962.0,-12.026896624234809,47.19200346994349,367.0,15.0,-13.49471218783739,-56.227967449322456,-94130.02160360772,Discharge
87968.0,-6.6844800928169015,43.66054806372717,367.0,6.0,-9.355688358525827,-15.592813930876378,-94145.6144175386,Discharge
87996.0,-10.065575220423732,41.49363162529728,367.0,28.0,-8.375027656620288,-65.13910399593557,-94210.75352153454,Discharge
88005.0,-8.063024165086627,45.52994068775576,367.0,9.0,-9.064299692755151,-22.660749231887877,-94233.41427076643,Discharge
88013.0,11.686490845256996,51.49130743099642,368.0,8.0,1.8117333400852127,4.02607408907825,-94229.38819667735,Charge
88025.0,10.994654783071107,53.21947973448931,368.0,12.0,11.34057281416408,37.80190938054694,-94191.5862872968,Charge
88039.0,9.305920855041627,52.96326197073466,368.0,14.0,10.150287819056395,39.473341518552644,-94152.11294577825,Charge
88055.0,8.54979281433826,53.68857749639616,368.0,16.0,8.927856834689972,39.67936370973321,-94112.43358206852,Charge
88069.0,11.088669048285963,51.85174381538551,368.0,14.0,9.819230931312141,38.18589806621388,-94074.24768400232,Charge
88084.0,9.354490116045293,52.80824901117959,368.0,15.0,10.221579582165656,42.58991492569024,-94031.65776907663,Charge
88095.0,10.732393632571192,53.38409729375858,368.0,11.0,10.043441874308272,30.688294615941942,-94000.96947446068,Charge
88100.0,9.355959706335462,52.72242750717479,368.0,5.0,10.044176669453355,13.950245374240772,-93987.01922908644,Charge
88116.0,9.410982075112711,52.76661383316061,368.0,16.0,9.383470890724116,41.704315069884956,-93945.31491401655,Charge
88138.0,-9.555408104224146,44.15664566801186,368.0,22.0,-0.07221301455568874,-0.4413017556180978,-93945.75621577217,Discharge
88149.0,-16.203789847439488,44.756563600196806,368.0,11.0,-12.879598975831788,-39.35433020393046,-93985.1105459761,Discharge
88162.0,-24.937944831038283,42.44678386667102,368.0,13.0,-20.57086733923886,-74.28368761391812,-94059.39423359002,Discharge
88181.0,-25.23044402212285,46.02576371069152,368.0,19.0,-25.084194426580538,-132.38880391806396,-94191.78303750808,Discharge
88193.0,-13.714961972637887,42.592345207948696,368.0,12.0,-19.47270299738034,-64.9090099912678,-94256.69204749935,Discharge
88200.0,-14.977581355982185,45.25503135588722,368.0,7.0,-14.346271664310008,-27.89552823615835,-94284.58757573551,Discharge
88205.0,-21.47751693542454,42.86226907899187,368.0,5.0,-18.227549145703335,-25.31604048014352,-94309.90361621566,Discharge
